id_ISO_lang,id_name_lang,latitude,longitude,lang_continent_lang,lang_subregion_lang,response_AES_lang,response_EGIDS_lang,soceco_GDP.2010USD.10yr.median_country,lang_L1.POP_lang,soceco_Gini.SWIID.10yr.median_country,edu_Ed.spending.pcGDP.10yr.median_country,edu_Mean.yr.school.10yr.median_country,soceco_Life.exp.birth.10yr.median_country,soceco_Life.exp.sixty.average_country,soceco_gdp.pcap.10yrmed_country,soceco_expense.pcGDP.10yrmed_country,edu_ed.sp.prm.pcGDP.10yrmed_country,edu_ed.sp.sec.pcGDP.10yrmed_country,edu_ed.sp.tert.pcGDP.10yrmed_country,edu_ed.sp.tot.pcxpd.10yrmed_country,landuse_urban.change_country,worldlang_world.language.as.official_country,edu_minority.education.policy_country,worldlang_Arabic_country,worldlang_Bahasa_country,worldlang_English_country,worldlang_French_country,worldlang_Hindustani_country,worldlang_Mandarin_country,worldlang_Portuguese_country,worldlang_Russian_country,worldlang_Spanish_country,edu_used.in.education_lang,lang_type_lang,div_language.richness_nb,div_threatened.languages_nb,div_prop.threatened.languages_nb,div_language.evenness_nb,conn_nav.water_nb,Western_Africa,Oceania,Europe,Southern_Asia,South_America,Northern_America,Africa,South-Eastern_Asia,Arab,Asia,Central_America,Australia_and_New_Zealand
ulf,Usku,-3.5449,140.7499,Asia,South-Eastern Asia,shifting,8a,7.55E+11,110,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,22,10,0.454545455,0.13589541,0,0,0,0,0,0,0,0,1,0,0,0,0
uli,Ulithian,9.916666667,139.5833333,Oceania,Oceania,shifting,5,296471675.7,3000,41.7,12.45950031,7.2,68.582,17.18803592,2819.938926,17.77214952,35.75105,30.19968,9.56564,22.31238937,0.296,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0
ulk,Meriam,-9.916666667,144.0833333,Oceania,Oceania,shifting,6b,14250726290,210,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0
ulu,Uma' Lung,2.99,117.22,Asia,South-Eastern Asia,shifting,6b,7.55E+11,3000,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,7,1,0.142857143,0.242571913,0.052553779,0,0,0,0,0,0,0,1,0,0,0,0
uma,Umatilla,45.66666667,-118.5,North America,Northern America,nearly extinct,8a,1.5E+13,25,37.4,5.194859982,13.2,78.54146341,23.27545261,49405.7673,22.88156784,31.036805,34.861325,27.36472,14.3,12.062,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,4,2,0.5,0.00088,0.004813265,0,0,0,0,0,1,0,0,0,0,0,0
umd,Umbindhamu,-13.969704,143.456597,Oceania,Australia and New Zealand,nearly extinct,10,1.15E+12,0,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,7,4,0.571428571,0.000116,0,0,0,0,0,0,0,0,0,0,0,0,1
umg,Umbuygamu,-14.26,143.63,Oceania,Australia and New Zealand,nearly extinct,10,1.15E+12,0,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,8,6,0.75,0.000107,0,0,0,0,0,0,0,0,0,0,0,0,1
umi,Ukit,1.57,114.58,Asia,South-Eastern Asia,shifting,6b,2.55E+11,120,41.2,5.094384909,9.8,74.21,19.52927447,9040.566251,19.56798738,30.98669,31.68012,34.45404,18.9594698,48.849,1,0,0,1,1,0,0,0,0,0,0,0,prevalent,10,9,0.9,0.139467379,0.110980819,0,0,0,0,0,0,0,1,0,0,0,0
umo,Umotína,-15.0425,-57.1026,South America,South America,extinct,8b,2.21E+12,125,46.3,5.648799896,6.9,73.838,21.67862894,11286.24302,30.17779569,31.32595,44.11814,16.76335,14.72692966,40.17,1,1,0,0,0,0,0,0,1,0,0,0,prevalent,1,0,0,0,0.035138858,0,0,0,0,1,0,0,0,0,0,0,0
ump,Umpila,-13.5,143.5,Oceania,Australia and New Zealand,nearly extinct,8b,1.15E+12,100,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,5,3,0.6,0.000138,0,0,0,0,0,0,0,0,0,0,0,0,1
umr,Umbugarla,-13.169661,131.916425,Oceania,Australia and New Zealand,extinct,10,1.15E+12,0,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,6,4,0.666666667,0.0000877,0,0,0,0,0,0,0,0,0,0,0,0,1
ums,Pendau,0.65,120.1,Asia,South-Eastern Asia,shifting,6b,7.55E+11,4500,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,5,4,0.8,0.337469145,0.022919743,0,0,0,0,0,0,0,1,0,0,0,0
umu,Munsee,41.5,-74.66666667,North America,Northern America,nearly extinct,8b,1.61E+12,7,31,4.817394972,12.6,81.24634146,24.65233526,48495.20404,17.12584313,,26.40425,35.5994,12.27384996,12.289,1,0,0,0,1,1,0,0,0,0,0,0,prevalent,3,2,0.666666667,0.000395,0.040449953,0,0,0,0,0,1,0,0,0,0,0,0
ung,Ngarinyin,-16.33333333,126,Oceania,Australia and New Zealand,nearly extinct,7,1.15E+12,57,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
unk,Enawené-Nawé,-12.5223,-59.7656,South America,South America,shifting,6a,2.21E+12,320,46.3,5.648799896,6.9,73.838,21.67862894,11286.24302,30.17779569,31.32595,44.11814,16.76335,14.72692966,40.17,1,1,0,0,0,0,0,0,1,0,0,0,prevalent,2,0,0,0.0000712,0.024279617,0,0,0,0,1,0,0,0,0,0,0,0
unm,Unami,40,-75.16666667,North America,Northern America,extinct,9,1.5E+13,13500,37.4,5.194859982,13.2,78.54146341,23.27545261,49405.7673,22.88156784,31.036805,34.861325,27.36472,14.3,12.062,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,6,5,0.833333333,0.0000135,0,0,0,0,0,0,1,0,0,0,0,0,0
ura,Urarina,-4.5,-75.5,South America,South America,shifting,5,1.48E+11,3000,46.9,2.867749929,8.6,73.681,21.26524936,5082.354757,18.02013368,39.69055,31.86791,14.42556,14.36907005,30.909,1,1,0,0,0,0,0,0,0,0,1,0,prevalent,2,1,0.5,0.0000134,0.068210771,0,0,0,0,1,0,0,0,0,0,0,0
urb,Urubú-Kaapor,-2.333333333,-46.5,South America,South America,shifting,5,2.21E+12,800,46.3,5.648799896,6.9,73.838,21.67862894,11286.24302,30.17779569,31.32595,44.11814,16.76335,14.72692966,40.17,1,1,0,0,0,0,0,0,1,0,0,0,prevalent,2,1,0.5,0.000000929,0.029881497,0,0,0,0,1,0,0,0,0,0,0,0
urc,Urningangg,-13.036453,133.380356,Oceania,Australia and New Zealand,moribund,10,1.15E+12,0,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,4,3,0.75,0.05371115,0,0,0,0,0,0,0,0,0,0,0,0,1
ure,Uru,-16.75,-69,South America,South America,extinct,8b,19649631451,2,45.3,6.964100122,7.9,66.408,21.11723719,1955.461557,23.93803933,,,,,32.318,1,1,0,0,0,0,0,0,0,0,1,0,prevalent,2,1,0.5,0,0.037584128,0,0,0,0,1,0,0,0,0,0,0,0
uri,Urim,-3.583333333,142.6666667,Oceania,Oceania,shifting,5,14250726290,3740,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,52,15,0.288461538,0,0.000242,0,1,0,0,0,0,0,0,0,0,0,0
urm,Urapmin,-5.09,141.54,Oceania,Oceania,shifting,6a,14250726290,370,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,10,1,0.1,0.870893795,0.016024577,0,1,0,0,0,0,0,0,0,0,0,0
urn,Uruangnirin,-3.45,132.75,Asia,South-Eastern Asia,shifting,6b,7.55E+11,400,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,4,4,1,0.728367651,0.005383079,0,0,0,0,0,0,0,1,0,0,0,0
uro,Ura (Papua New Guinea),-4.64,151.95,Oceania,Oceania,shifting,4,14250726290,1900,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,11,2,0.181818182,0.445589402,0.011687197,0,1,0,0,0,0,0,0,0,0,0,0
urr,Lehalurup,-13.54,167.34,Oceania,Oceania,shifting,6a,700804286.2,250,38.1,5.281409979,6.7,70.721,18.01422071,2868.035416,21.82775184,48.41591,31.11831,5.85659,18.46569538,14.759,1,0,0,0,1,1,0,0,0,0,0,0,prevalent,6,2,0.333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0
urt,Urat,-3.666666667,142.8333333,Oceania,Oceania,shifting,6b,14250726290,6280,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,48,14,0.291666667,0,0.000669,0,1,0,0,0,0,0,0,0,0,0,0
urv,Uruava,-6.225209,155.573703,Oceania,Oceania,extinct,10,14250726290,0,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,15,2,0.133333333,0.717220018,0.0000817,0,1,0,0,0,0,0,0,0,0,0,0
urx,Urimo,-3.86,143.7,Oceania,Oceania,shifting,6b,14250726290,800,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,26,7,0.269230769,0,0.004182585,0,1,0,0,0,0,0,0,0,0,0,0
ury,Orya,-2.75,139.8333333,Asia,South-Eastern Asia,threatened,6b,7.55E+11,1600,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,20,17,0.85,0.145984182,0.000429,0,0,0,0,0,0,0,1,0,0,0,0
urz,Uru-Eu-Wau-Wau,-11.6852,-63.6547,South America,South America,shifting,6b,2.21E+12,87,46.3,5.648799896,6.9,73.838,21.67862894,11286.24302,30.17779569,31.32595,44.11814,16.76335,14.72692966,40.17,1,1,0,0,0,0,0,0,1,0,0,0,prevalent,4,2,0.5,0.0000934,0,0,0,0,0,1,0,0,0,0,0,0,0
usa,Usarufa,-6.416666667,145.5833333,Oceania,Oceania,threatened,6b,14250726290,1300,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,36,3,0.083333333,0.83570526,0.017252615,0,1,0,0,0,0,0,0,0,0,0,0
ush,Ushojo,35.081912,72.66605,Asia,Southern Asia,shifting,6a,1.77E+11,2000,34.2,2.493439913,4.7,65.134,17.7437307,993.3829437,,32.6824,33.37814,22.78857,12.08263016,14.338,1,0,0,0,1,0,1,0,0,0,0,0,prevalent,10,2,0.2,0.162709508,0.050568291,0,0,0,1,0,0,0,0,0,0,0,0
usp,Uspanteco,15.3475,-90.8684,North America,Central America,shifting,5,41338521638,2000,46.8,2.95517993,4.6,71.494,21.63226021,2909.509715,12.61082891,55.5538,12.88531,12.13767,21.10514069,19.559,1,1,0,0,0,0,0,0,0,0,1,0,prevalent,11,2,0.181818182,0.027288293,0.066568389,0,0,0,0,0,0,0,0,0,0,1,0
usu,Uya,-5.2851,145.4974,Oceania,Oceania,shifting,8a,14250726290,270,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,76,20,0.263157895,0.845827547,0.04013953,0,1,0,0,0,0,0,0,0,0,0,0
ute,Ute-Southern Paiute,34.33333333,-115.1666667,North America,Northern America,shifting,6b,1.5E+13,920,37.4,5.194859982,13.2,78.54146341,23.27545261,49405.7673,22.88156784,31.036805,34.861325,27.36472,14.3,12.062,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,1,0,0,0,0.03516706,0,0,0,0,0,1,0,0,0,0,0,0
uum,Urum,47.11666667,37.55,Asia,Arab,shifting,6b,39314713927,192700,36.33422336,3.454067458,12.00594967,72.19859658,18.64619027,3209.708941,27.10166339,30.63120793,31.31384986,15.87917538,10.23304534,16.73423893,0,1,0,0,0,0,0,0,0,0,0,0,prevalent,4,0,0,0.848971789,0.038462845,0,0,0,0,0,0,0,0,1,0,0,0
uun,Kulon-Pazeh,23.9666667,120.9666667,Asia,Asia,nearly extinct,8b,4.46E+11,1,30.4,4.22,11.09,79.14541653,23.20677581,35100,15.033,,,34.86,20.58,46.39,1,0,0,0,0,0,0,1,0,0,0,0,prevalent,10,4,0.4,0.021491979,0.015474506,0,0,0,0,0,0,0,0,0,1,0,0
uur,Ura (Vanuatu),-18.66666667,169.0833333,Oceania,Oceania,nearly extinct,8b,700804286.2,6,38.1,5.281409979,6.7,70.721,18.01422071,2868.035416,21.82775184,48.41591,31.11831,5.85659,18.46569538,14.759,1,0,0,0,1,1,0,0,0,0,0,0,prevalent,2,1,0.5,0,0.055922638,0,1,0,0,0,0,0,0,0,0,0,0
uuu,U,23.4844,99.8404,Asia,Asia,shifting,7,6.09E+12,40000,42.7,3.66,7.3,75.236,19.57563486,4550.453596,23.9,,,,15.76,41.757,1,1,0,0,0,0,0,1,0,0,0,0,prevalent,15,5,0.333333333,0.013463635,0.055904517,0,0,0,0,0,0,0,0,0,1,0,0
uwa,Kuku-Uwanh,-14.41666667,142,Oceania,Australia and New Zealand,moribund,8a,1.15E+12,40,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,13,9,0.692307692,0.000107,0.000369,0,0,0,0,0,0,0,0,0,0,0,1
uya,Doko-Uyanga,5.550381,8.172249,Africa,Western Africa,shifting,6b,3.63E+11,200,41.9,3.06,5.2,50.847,13.68090624,2292.445156,,,,,,34.109,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,29,4,0.137931034,0,0.05654219,1,0,0,0,0,0,0,0,0,0,0,0
vaf,Vafsi,34.66666667,49.91666667,Asia,Southern Asia,threatened,7,4.62E+11,18000,38.2,3.709180117,9.1,73.932,19.42179561,6232.935418,19.42024319,26.73435,45.30434,22.02841,19.66485977,40.659,0,0,0,0,0,0,0,0,0,0,0,0,prevalent,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
val,Vehes,-6.9427,146.9311,Oceania,Oceania,moribund,7,14250726290,70,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,33,10,0.303030303,0.706910183,0.039929972,0,1,0,0,0,0,0,0,0,0,0,0
vam,Vanimo,-2.683333333,141.3,Oceania,Oceania,threatened,6a,14250726290,2670,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,16,6,0.375,0.077730507,0.015964903,0,1,0,0,0,0,0,0,0,0,0,0
van,Walman,-3.216666667,142.5,Oceania,Oceania,moribund,8a,14250726290,1740,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,48,13,0.270833333,0,0.000000934,0,1,0,0,0,0,0,0,0,0,0,0
vap,Vaiphei,24.14,93.72,Asia,Southern Asia,threatened,5,1.68E+12,40000,46.45,3.42347002,5.4,66.625,17.73565852,1357.563719,15.25786002,27.21284,38.7325,32.1669,11.83368015,15.676,1,1,0,0,1,0,1,0,0,0,0,0,prevalent,15,1,0.066666667,0.480664359,0.116609964,0,0,0,1,0,0,0,0,0,0,0,0
var,Huarijio,27.75,-108.6666667,North America,Central America,shifting,6a,1.06E+12,2840,46.1,5.103099823,8.2,76.096,22.67395188,9587.636339,21.68142304,36.21646,30.26007,19.46464,18.66511917,29.114,1,1,0,0,0,0,0,0,0,0,1,0,prevalent,4,2,0.5,0.000755,0,0,0,0,0,0,0,0,0,0,0,1,0
vay,Wayu,27.25,86,Asia,Southern Asia,shifting,7,16002656434,1520,37.15,3.703589916,3.3,67.914,17.26859835,592.4010975,15.76677104,54.64629,31.9659,11.85525,18.28129005,15.856,0,0,0,0,0,0,0,0,0,0,0,0,prevalent,18,8,0.444444444,0,0.004122499,0,0,0,1,0,0,0,0,0,0,0,0
ved,Veddah,7,81,Asia,Southern Asia,extinct,8b,56725749222,0,48.8,1.808609962,10.9,74.352,20.43846708,2799.648876,18.04987429,25.0467,49.08597,18.72904,9.110159874,1.953,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,3,0,0,0.45175183,0.007322084,0,0,0,1,0,0,0,0,0,0,0,0
vep,Veps,60,35,Europe,Europe,moribund,6b,1.58E+12,3610,35.4,3.820250034,11.5,68.84121951,18.69748701,11087.82105,24.19585513,,,21.523805,11.48851967,20.561,1,1,0,0,0,0,0,0,0,1,0,0,prevalent,1,0,0,0,0.00000064,0,0,1,0,0,0,0,0,0,0,0,0
vid,Vidunda,-6.8664,37.304,Africa,Africa,shifting,6b,32014249841,32000,44.2,4.04365015,5.1,60.893,18.01799225,743.4037847,14.83107431,49.15943,16.66065,25.82277,18.14314079,27.807,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,5,3,0.6,0.62555539,0.04302567,0,0,0,0,0,0,1,0,0,0,0,0
vin,Vinza,-5.102229,30.391432,Africa,Africa,threatened,6a,32014249841,10000,44.2,4.04365015,5.1,60.893,18.01799225,743.4037847,14.83107431,49.15943,16.66065,25.82277,18.14314079,27.807,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,3,0,0,0.687573587,0,0,0,0,0,0,0,1,0,0,0,0,0
vis,Vishavan,10.18,76.76,Asia,Southern Asia,shifting,6b,1.68E+12,150,46.45,3.42347002,5.4,66.625,17.73565852,1357.563719,15.25786002,27.21284,38.7325,32.1669,11.83368015,15.676,1,1,0,0,1,0,1,0,0,0,0,0,prevalent,7,3,0.428571429,0.330621322,0.017043261,0,0,0,1,0,0,0,0,0,0,0,0
vka,Kariyarra,-20.5,118.5,Oceania,Australia and New Zealand,nearly extinct,10,1.15E+12,0,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,4,1,0.25,0.0000215,0.0000522,0,0,0,0,0,0,0,0,0,0,0,1
vkj,Kujarge,11.749,22.2431,Africa,Africa,shifting,7,10657705536,1000,41.1,2.232025027,1.9,50.233,15.73805244,863.7612549,,46.70011,27.86992,19.244535,9.81242466,16.163,1,1,1,0,0,1,0,0,0,0,0,0,prevalent,5,1,0.2,0.425135807,0.036114013,0,0,0,0,0,0,1,0,0,0,0,0
vko,Kodeoha,-3.4147,120.9155,Asia,South-Eastern Asia,shifting,6a,7.55E+11,1500,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,3,2,0.666666667,0.217865263,0.010517283,0,0,0,0,0,0,0,1,0,0,0,0
vku,Kurrama,-22.86592473,116.6221125,Oceania,Australia and New Zealand,nearly extinct,8b,1.15E+12,50,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,4,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
vlp,Valpei,-14.883,166.577,Oceania,Oceania,shifting,6b,700804286.2,300,38.1,5.281409979,6.7,70.721,18.01422071,2868.035416,21.82775184,48.41591,31.11831,5.85659,18.46569538,14.759,1,0,0,0,1,1,0,0,0,0,0,0,prevalent,8,7,0.875,0.634880647,0.036580538,0,1,0,0,0,0,0,0,0,0,0,0
vma,Martuthunira,-20.83333333,116.5,Oceania,Australia and New Zealand,nearly extinct,8b,1.15E+12,5,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,3,1,0.333333333,0.000014,0.003070599,0,0,0,0,0,0,0,0,0,0,0,1
vmb,Mbabaram,-17.16666667,145,Oceania,Australia and New Zealand,extinct,10,1.15E+12,0,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,2,0,0,0.000315,0,0,0,0,0,0,0,0,0,0,0,0,1
vmd,Mudu Koraga,12.62,75.11,Asia,Southern Asia,shifting,6b,1.68E+12,0,46.45,3.42347002,5.4,66.625,17.73565852,1357.563719,15.25786002,27.21284,38.7325,32.1669,11.83368015,15.676,1,1,0,0,1,0,1,0,0,0,0,0,prevalent,6,1,0.166666667,0.449683984,0.028788272,0,0,0,1,0,0,0,0,0,0,0,0
vmh,Maraghei,38.2036,48.2519,Asia,Southern Asia,shifting,7,4.62E+11,0,38.2,3.709180117,9.1,73.932,19.42179561,6232.935418,19.42024319,26.73435,45.30434,22.02841,19.66485977,40.659,0,0,0,0,0,0,0,0,0,0,0,0,prevalent,13,8,0.615384615,0.483872321,0.002198116,0,0,0,1,0,0,0,0,0,0,0,0
vml,Malgana,-26.22172997,113.7508572,Oceania,Australia and New Zealand,extinct,10,1.15E+12,0,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,2,1,0.5,0.000000417,0.01091456,0,0,0,0,0,0,0,0,0,0,0,1
vmu,Muluridyi,-17.084411,145.123767,Oceania,Australia and New Zealand,nearly extinct,10,1.15E+12,0,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,6,4,0.666666667,0.000128,0.00196126,0,0,0,0,0,0,0,0,0,0,0,1
vnk,Lovono,-11.6286,166.8383,Oceania,Oceania,nearly extinct,8b,681151190,10,42.1,9.416944981,5.1,68.572,17.42621233,1329.960289,34.36196013,56.29228,29.79541,13.6618,18.14812088,17.518,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,4,1,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0
vnm,Neve'ei,-16.16666667,167.4166667,Oceania,Oceania,shifting,6b,700804286.2,500,38.1,5.281409979,6.7,70.721,18.01422071,2868.035416,21.82775184,48.41591,31.11831,5.85659,18.46569538,14.759,1,0,0,0,1,1,0,0,0,0,0,0,prevalent,27,15,0.555555556,0.80946286,0.058991601,0,1,0,0,0,0,0,0,0,0,0,0
vnp,Vunapu,-14.834,166.741,Oceania,Oceania,shifting,6b,700804286.2,380,38.1,5.281409979,6.7,70.721,18.01422071,2868.035416,21.82775184,48.41591,31.11831,5.85659,18.46569538,14.759,1,0,0,0,1,1,0,0,0,0,0,0,prevalent,14,10,0.714285714,0.765571318,0.0406669,0,1,0,0,0,0,0,0,0,0,0,0
vot,Votic,59.5,30,Europe,Europe,nearly extinct,8b,1.58E+12,68,35.4,3.820250034,11.5,68.84121951,18.69748701,11087.82105,24.19585513,,,21.523805,11.48851967,20.561,1,1,0,0,0,0,0,0,0,1,0,0,prevalent,4,1,0.25,0.126987437,0.057757899,0,0,1,0,0,0,0,0,0,0,0,0
vro,South Estonian,57.8096,27.29,Europe,Europe,threatened,6a,32593002163,60000,33.02409385,5.108378623,12.49316794,75.37826605,21.42556473,16449.33283,33.9675716,24.69945687,38.01267333,22.01053574,13.51210987,11.26045314,0.006832055,0.996921234,0,0,0,0,0,0,0,0.006832055,0,0,prevalent,2,0,0,0,0.009822524,0,0,1,0,0,0,0,0,0,0,0,0
vrt,Burmbar,-16.42,167.73,Oceania,Oceania,shifting,6a,700804286.2,900,38.1,5.281409979,6.7,70.721,18.01422071,2868.035416,21.82775184,48.41591,31.11831,5.85659,18.46569538,14.759,1,0,0,0,1,1,0,0,0,0,0,0,prevalent,32,16,0.5,0.804399025,0.063602118,0,1,0,0,0,0,0,0,0,0,0,0
vum,Vumbu,-1.8783,10.816,Africa,Africa,shifting,7,14358584300,2460,39.3,3.013400078,7.6,62.893,18.26396412,9258.881973,16.30520008,29.23549,28.93875,37.82598,12.58226967,71.578,1,0,0,0,0,1,0,0,0,0,0,0,prevalent,4,0,0,0.682708496,0.018052664,0,0,0,0,0,0,1,0,0,0,0,0
wab,Wab,-5.6296,146.39,Oceania,Oceania,shifting,6b,14250726290,120,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,37,8,0.216216216,0,0.002607933,0,1,0,0,0,0,0,0,0,0,0,0
wac,Upper Chinook,45.62,-121.16,North America,Northern America,extinct,8b,1.5E+13,58,37.4,5.194859982,13.2,78.54146341,23.27545261,49405.7673,22.88156784,31.036805,34.861325,27.36472,14.3,12.062,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,5,4,0.8,0.00000158,0.0347572,0,0,0,0,0,1,0,0,0,0,0,0
wam,Wampanoag,42.5,-71,North America,Northern America,extinct,9,1.5E+13,4000,37.4,5.194859982,13.2,78.54146341,23.27545261,49405.7673,22.88156784,31.036805,34.861325,27.36472,14.3,12.062,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,3,0,0,0.434687884,0.025608203,0,0,0,0,0,1,0,0,0,0,0,0
wao,Wappo,38.5,-122.5,North America,Northern America,extinct,8b,1.5E+13,53,37.4,5.194859982,13.2,78.54146341,23.27545261,49405.7673,22.88156784,31.036805,34.861325,27.36472,14.3,12.062,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,7,4,0.571428571,0,0.00844395,0,0,0,0,0,1,0,0,0,0,0,0
